Fecha,Acapulco,CDMX,Cancun,Chihuahua,Empalme,Guadalajara,Zacatecas,Mazatlan,Manzanillo,Monterrey,LaPaz,Tucson,Veracruz,Merida
09/05/1999,NA,14.81,27.82,NA,NA,16,NA,NA,26.57,NA,12.58,6.62,NA,NA
10/05/1999,NA,15.62,29.55,NA,NA,12.85,NA,NA,35.81,NA,19.86,6.4,41.74,23.62
11/05/1999,NA,10.86,27.9,NA,NA,13.66,NA,NA,30.93,NA,11.16,10.03,37.49,27.7
12/05/1999,NA,13.24,NA,NA,NA,12.19,NA,NA,26.71,NA,10.72,9.97,43.51,20.21
13/05/1999,NA,11.23,34.26,NA,NA,13.43,NA,NA,25.11,NA,14.58,10.14,30.48,NA
14/05/1999,NA,12.8,28.76,NA,NA,14.38,NA,NA,33.66,NA,11.22,10.03,40.71,31.29
15/05/1999,NA,NA,25.73,NA,NA,15.31,NA,NA,34.57,NA,14.74,5.89,32.01,35.47
16/05/1999,NA,11.09,31.25,NA,NA,16.14,NA,NA,NA,NA,21.22,4.68,36.12,33.16
17/05/1999,NA,15.98,NA,NA,NA,19.01,NA,NA,38.67,NA,15.96,7.19,42.04,28.43
18/05/1999,NA,10.02,31.58,NA,NA,20.86,NA,NA,40.84,NA,NA,6.29,NA,36.48
19/05/1999,NA,NA,39.89,NA,NA,23.73,NA,NA,43.52,NA,NA,5.35,NA,26.59
20/05/1999,NA,8.67,41.45,NA,NA,21.42,NA,NA,40.48,NA,12.18,4.65,39.96,35.74
21/05/1999,NA,NA,37.15,NA,NA,19.47,NA,NA,39.27,NA,13.14,5.21,33.22,36.3
22/05/1999,NA,12.11,34.76,NA,NA,21.27,NA,NA,27.89,NA,17.52,7.78,NA,35.98
23/05/1999,NA,6.63,31.52,NA,NA,21.11,NA,NA,NA,NA,22.46,6.04,35.55,34.43
24/05/1999,NA,5.56,27.36,NA,NA,9.05,NA,NA,28.39,NA,19.81,7.97,32.08,32.41
25/05/1999,NA,10.56,34.06,NA,NA,18.38,NA,NA,31.24,NA,20.3,10.6,29.43,38.81
26/05/1999,NA,NA,34.82,NA,NA,16.89,NA,NA,36.71,NA,20.14,13.86,38.74,39.72
27/05/1999,NA,20.33,43.41,NA,NA,NA,NA,NA,30.23,NA,19.69,15.9,46.64,46.65
28/05/1999,NA,13.83,47.22,NA,8.53,18.51,NA,NA,37.49,NA,16.4,NA,50.53,49.84
29/05/1999,NA,18.16,NA,NA,12.88,16.35,NA,NA,32.94,NA,10.4,14.45,42.16,38.84
30/05/1999,NA,14.4,38.45,NA,20.99,16.59,NA,NA,25.08,NA,10.67,12,41.75,42.94
31/05/1999,NA,7.98,NA,NA,15.65,14.72,NA,NA,35.21,NA,14.32,9.32,42.77,NA
01/06/1999,NA,8.3,37,NA,17.17,17.73,NA,NA,36.35,NA,13.58,11.25,42.98,42.4
02/06/1999,NA,8.21,42.5,NA,19.88,17.99,NA,NA,36.48,NA,20.29,19.38,47.12,41.36
03/06/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.57,NA,NA,NA
04/06/1999,NA,16.57,38.13,NA,17.24,21.33,NA,NA,33.84,NA,20.11,10.25,42.57,39.59
05/06/1999,NA,17.78,NA,NA,7.87,26.99,NA,NA,37.12,NA,25.03,8.23,45.11,46.79
06/06/1999,NA,21.97,42.99,NA,10.31,NA,NA,NA,41.33,NA,22.45,NA,45.31,38.77
07/06/1999,NA,NA,43.78,NA,8.82,24.54,NA,NA,50.7,NA,24.27,9.02,NA,41.32
08/06/1999,NA,16.58,NA,NA,12.79,25.84,NA,NA,34.2,NA,12.54,6.11,38.97,45.2
09/06/1999,NA,20.73,NA,NA,10.15,27.34,NA,NA,43.34,NA,NA,4.98,43.91,43.02
10/06/1999,NA,16.58,40.14,NA,11.13,22.97,NA,NA,41.42,NA,7.66,6.4,56.59,51.23
11/06/1999,NA,NA,42.14,NA,12.35,24.94,NA,NA,51.24,NA,6.86,8.88,40.19,48.14
12/06/1999,NA,12.93,53.46,NA,13.2,26.7,NA,NA,52.54,NA,9.93,9.07,57.58,51.46
13/06/1999,NA,10.54,NA,NA,12.95,22.68,NA,NA,45.58,NA,12.1,9.05,48.24,47.37
14/06/1999,NA,21.37,54.92,NA,21.39,27.15,NA,NA,49.84,NA,16.03,19.44,NA,49.01
15/06/1999,NA,NA,51,NA,26.51,32.64,NA,NA,51.24,NA,16.74,15.06,43.61,58.31
16/06/1999,NA,26.4,51.08,NA,25.32,33.18,NA,NA,69.02,NA,NA,23.63,48.12,51.39
17/06/1999,NA,21.46,50.41,NA,24.59,32.5,NA,NA,54.88,NA,29.14,26.06,61.74,56.46
18/06/1999,NA,25.92,NA,NA,25.86,28.84,NA,NA,61.4,NA,34.08,22.61,63.48,48.79
19/06/1999,NA,22.22,46.62,NA,21.42,30.92,NA,NA,65.7,NA,28.6,37.51,59.94,NA
20/06/1999,NA,19.44,NA,NA,19.61,32.78,NA,NA,61.34,NA,25.61,23.93,58.08,49.9
21/06/1999,NA,24.41,44.65,NA,31.2,33.06,NA,NA,54.96,NA,54.82,18.82,46.63,32.35
22/06/1999,NA,NA,49.54,NA,50.6,37.65,NA,NA,52.21,NA,58.82,14.09,49.49,56.46
23/06/1999,NA,22.42,52.58,NA,55.74,37.98,NA,NA,56.9,NA,58.12,20.22,53.74,58.53
24/06/1999,NA,27.72,46.48,NA,NA,33.42,NA,NA,60.37,NA,46.96,27.03,55.92,52.61
25/06/1999,NA,27.07,47.38,NA,47.34,36.05,NA,NA,59.76,NA,49.4,25.39,NA,49.58
26/06/1999,NA,23.98,43.2,NA,49.74,36.79,NA,NA,64.22,NA,47.05,29.17,NA,43.28
27/06/1999,NA,20.75,NA,NA,53.22,31.61,NA,NA,52.2,NA,49.66,32.11,NA,45.04
28/06/1999,NA,19.97,33.23,NA,63.52,30.81,NA,NA,51.4,NA,48.6,35.68,43.15,29.82
29/06/1999,NA,19.56,47.65,NA,55.71,29.71,NA,NA,45.38,NA,39.36,34.48,39.31,42.35
30/06/1999,NA,18.14,47.67,NA,52.81,27.1,NA,NA,52.74,NA,41.5,25.64,40.69,45.99
01/07/1999,NA,19.92,52.33,NA,49.14,23.41,NA,NA,67.63,NA,40.46,19.69,50.61,55.32
02/07/1999,NA,25.88,NA,NA,46.18,25.61,NA,NA,65.28,NA,35.95,33.04,NA,56.42
03/07/1999,NA,26.76,44.57,NA,43.35,28.64,NA,NA,55.19,NA,39.83,38.38,59.58,62.82
04/07/1999,NA,NA,42.33,NA,40.66,35.54,NA,NA,66.51,NA,38.99,34.05,57.97,35.16
05/07/1999,NA,25.57,42.91,NA,53.91,33.38,NA,NA,50.41,NA,NA,34.68,52.36,47.66
06/07/1999,NA,23.04,45.87,NA,61.35,33.66,NA,NA,54.93,NA,58.48,34.65,50.58,44.67
07/07/1999,NA,19.61,47.62,NA,62.42,30.76,NA,NA,57.22,NA,53.77,40.36,35.79,45.29
08/07/1999,NA,18.69,50.9,NA,55.36,33.45,NA,NA,52.82,NA,54.49,36.67,45.52,54.04
09/07/1999,NA,16.98,50.38,NA,51.43,30.84,NA,NA,48.83,NA,41.34,38.86,42.78,46.79
10/07/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/07/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/07/1999,NA,24.91,NA,NA,NA,NA,NA,NA,48.45,NA,NA,NA,NA,33.58
13/07/1999,NA,21.73,30.64,NA,46.58,29.64,NA,NA,57.94,NA,37.42,36.56,34.78,32.21
14/07/1999,NA,8.46,48.47,NA,47.99,28.17,NA,NA,46.27,NA,46.62,36.59,33.59,33.75
15/07/1999,NA,13.87,52.05,NA,52.91,23.22,NA,NA,39.46,NA,47.9,43.39,39.11,56.38
16/07/1999,NA,19.87,46.12,NA,46.8,25.07,NA,NA,50.98,NA,39.12,36.06,50.06,50.89
17/07/1999,NA,21.67,40.51,NA,45.21,29.67,NA,NA,49.43,NA,42.99,33.48,51.87,48.71
18/07/1999,NA,21.9,43.4,NA,47.3,35.29,NA,NA,50.87,NA,38.42,37.53,58.27,48.26
19/07/1999,NA,24.67,42.85,NA,35.46,34.57,NA,NA,52.35,NA,36.72,33.84,42.77,43.79
20/07/1999,NA,22.18,47.7,NA,47.46,36.58,NA,NA,48.61,NA,44.87,32.33,52.05,53.95
21/07/1999,NA,19.93,36.56,NA,47.79,34.76,NA,NA,50.56,NA,46.9,34.29,57.66,36.12
22/07/1999,NA,20.62,49.98,NA,55.24,34.58,NA,NA,53.19,NA,41.76,35.53,45.07,39.8
23/07/1999,NA,11.19,44.39,NA,52.59,31.64,NA,NA,46.82,NA,49.76,41.9,39.45,38.33
24/07/1999,NA,16.79,43.48,NA,53.77,23.47,NA,NA,42.37,NA,40.56,41.17,37.99,48.96
25/07/1999,NA,16.38,41.93,NA,42.02,22.78,NA,NA,47.77,NA,34.38,39.57,42.56,50.49
26/07/1999,NA,23.2,46.12,NA,NA,26.86,NA,NA,45.56,NA,31.87,38.66,48.01,35.64
27/07/1999,NA,18.93,46.72,NA,44.91,26.42,NA,NA,NA,NA,31.1,36.97,56.75,45.27
28/07/1999,NA,16.08,42.77,NA,52.57,NA,NA,NA,51.47,NA,31.97,32.83,43.33,41.53
29/07/1999,NA,17.41,38.96,NA,39.99,29.57,NA,NA,49.92,NA,22.38,37.36,47.66,44.46
30/07/1999,NA,19.56,38.62,NA,30.91,29.28,NA,NA,47.45,NA,20.61,33.72,38.38,41.93
31/07/1999,NA,20.23,38.7,NA,35.98,30.38,NA,NA,50.75,NA,27.77,30.27,46.34,31.78
01/08/1999,NA,22.88,34.79,NA,44.4,37.16,NA,NA,53.99,NA,29.17,27.57,NA,48.04
02/08/1999,NA,13.59,44.89,NA,NA,29.98,NA,NA,46.4,NA,27.13,29.19,38.69,46.17
03/08/1999,NA,17.84,44.8,NA,NA,20.62,NA,NA,45.32,NA,43.88,27.24,43.37,47.36
04/08/1999,NA,19.17,38.97,NA,NA,26.89,NA,NA,54.96,NA,41.04,30.17,40.73,46.49
05/08/1999,NA,18.66,47.49,NA,NA,28.56,NA,NA,NA,NA,42.34,36.7,41.64,45.37
06/08/1999,NA,15.41,47.57,NA,NA,27.3,NA,NA,53.23,NA,36.56,28.23,43.57,51.28
07/08/1999,NA,18.69,51.5,NA,NA,32.25,NA,NA,46.59,NA,34.25,28.69,44,49.13
08/08/1999,NA,18.96,42.22,NA,NA,NA,NA,NA,52.73,NA,42.7,23.73,50.63,52.38
09/08/1999,NA,22.49,40.11,NA,NA,27.89,NA,NA,54.44,NA,NA,25.77,56.38,51.38
10/08/1999,NA,19.76,40.65,NA,NA,34.04,NA,NA,56.16,NA,NA,36.98,49.19,53.7
11/08/1999,NA,20.93,NA,NA,NA,25.71,NA,NA,47.91,NA,NA,29.29,54.08,46.45
12/08/1999,NA,24.82,35.06,NA,NA,30.61,NA,NA,51.64,NA,NA,15.62,53.41,38.32
13/08/1999,NA,14.98,33.02,NA,NA,NA,NA,NA,59.55,NA,NA,14.23,30.99,40.6
14/08/1999,NA,14.69,NA,NA,NA,28.43,NA,NA,39.81,NA,NA,37.92,40.38,51.55
15/08/1999,NA,13.95,NA,NA,NA,25.24,NA,NA,38.17,NA,NA,35.67,46.33,62.26
16/08/1999,NA,13.69,45.95,NA,NA,22.5,NA,NA,52.63,NA,NA,33.83,44.08,NA
17/08/1999,NA,22.7,50.24,NA,NA,27,NA,NA,53.06,NA,NA,28.99,56.84,55.92
18/08/1999,NA,NA,47.54,NA,NA,32.94,NA,NA,57.64,NA,NA,26.19,57.13,55.67
19/08/1999,NA,23.29,49.29,NA,NA,30.61,NA,NA,54.35,NA,NA,34.16,NA,57.93
20/08/1999,NA,NA,46.04,NA,NA,NA,NA,NA,49.38,NA,NA,34.74,NA,61.16
21/08/1999,NA,26.87,NA,NA,NA,NA,NA,NA,58.12,NA,NA,24.76,35.7,50.7
22/08/1999,NA,22.85,NA,NA,NA,NA,NA,NA,55.05,NA,NA,19.95,NA,NA
23/08/1999,NA,26.72,NA,NA,NA,NA,NA,NA,56.38,NA,NA,31.87,NA,56.77
24/08/1999,NA,22.19,49.4,NA,NA,NA,NA,NA,56.2,NA,NA,27.99,NA,53.65
25/08/1999,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.94,NA,48.82
26/08/1999,NA,23.98,55.44,NA,NA,NA,NA,NA,NA,NA,NA,36.06,NA,55.37
27/08/1999,NA,25.65,44.25,NA,NA,NA,NA,NA,NA,NA,NA,46.1,NA,59.36
28/08/1999,NA,NA,41.6,NA,NA,NA,NA,NA,NA,NA,NA,43.38,62.38,51.47
29/08/1999,NA,24.19,46.73,NA,NA,NA,NA,NA,42.65,NA,NA,39.06,56.57,44.42
30/08/1999,NA,22.88,45.25,NA,52.4,NA,NA,NA,NA,NA,NA,37.09,58.73,47.71
31/08/1999,NA,24.43,56.41,NA,51.9,NA,NA,NA,51.54,NA,51.33,40.02,57.02,55.56
01/09/1999,NA,25.31,48.58,NA,44.11,NA,NA,NA,58.69,NA,48.89,33.38,51.46,65.13
02/09/1999,NA,NA,NA,NA,51.28,NA,NA,NA,54.72,NA,44.62,35.15,52.11,54.79
03/09/1999,NA,24.66,43.5,NA,NA,NA,NA,NA,51.6,NA,40.54,27.88,55.93,52.65
04/09/1999,NA,23.12,NA,NA,35.25,NA,NA,NA,59.12,NA,34.1,16.15,NA,53.4
05/09/1999,NA,25.36,42.26,NA,34.19,NA,NA,NA,NA,NA,45.12,14.81,NA,46.4
06/09/1999,NA,23.84,NA,NA,NA,NA,NA,NA,64.51,NA,NA,18.68,60.25,42.72
07/09/1999,NA,26.58,46.72,NA,61.14,NA,NA,NA,46.46,NA,58.44,13.09,45.81,53.17
08/09/1999,NA,21.2,49.2,NA,57.21,NA,NA,NA,55.91,NA,56.21,12.38,48.29,52.05
09/09/1999,NA,24.75,46.23,NA,60.47,NA,NA,NA,60.02,NA,47.54,24.12,50.45,54.4
10/09/1999,NA,19.96,46.36,NA,59.37,NA,NA,NA,55.62,NA,49.74,32.94,58.83,50.87
11/09/1999,NA,13.42,43.9,NA,52.25,24.05,NA,NA,51.89,NA,49.6,30.71,50.44,58.85
12/09/1999,NA,17.85,53.73,NA,55.96,NA,NA,NA,51.62,NA,34.93,26.15,52.14,59.72
13/09/1999,NA,19.02,63.88,NA,44.2,22.03,NA,NA,52.06,NA,NA,25.15,61.84,52.31
14/09/1999,NA,23.42,50.84,NA,45.99,24.93,NA,NA,57.41,NA,44.58,21.8,56.78,57.25
15/09/1999,NA,20.02,47.54,NA,44.29,19.92,NA,NA,59.56,NA,44.51,25.41,49.14,63.58
16/09/1999,NA,23.04,60.54,NA,46.33,26.35,NA,NA,57.86,NA,43.39,25.29,56.08,41.19
17/09/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/09/1999,NA,19.09,62.32,NA,42.48,27.65,NA,NA,54.24,NA,42.61,21.56,43.73,61.56
19/09/1999,NA,17.41,66.48,NA,46.39,34.48,NA,NA,54.72,NA,47.36,25.92,37.49,46.88
20/09/1999,NA,NA,59.77,NA,52.57,26.53,NA,NA,48.12,NA,60.01,30.01,NA,31.94
21/09/1999,NA,7.28,34.34,NA,50.96,18.6,NA,NA,51.47,NA,45.8,36.19,33.93,56.03
22/09/1999,NA,13.61,53.15,NA,49.94,9.25,NA,NA,46.83,NA,42.26,36.18,40.71,50.1
23/09/1999,NA,14.83,44.23,NA,41.28,20.75,NA,NA,51.75,NA,46.4,34.02,48.98,50.8
24/09/1999,NA,14.68,51.34,NA,31.46,25.37,NA,NA,51.88,NA,34.95,29.6,41.78,32.35
25/09/1999,NA,10.16,38.07,NA,26.89,27.19,NA,NA,50.22,NA,NA,17.36,35.69,43.08
26/09/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/09/1999,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,16.31,NA,NA
28/09/1999,NA,22.99,43.1,NA,18.58,21.29,NA,NA,47.49,NA,NA,13.88,62.12,47.54
29/09/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/09/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/10/1999,NA,27.17,47.42,NA,24.61,23.87,NA,NA,NA,NA,NA,15.95,62.26,61.52
06/10/1999,NA,24.52,50,NA,28.39,22.42,NA,NA,NA,NA,NA,16.71,61.86,57.54
07/10/1999,59.14,24.58,45.92,NA,22.83,27.51,NA,NA,59.62,NA,NA,8.24,58.71,64.17
08/10/1999,62.98,24.01,49.44,NA,15.43,32.92,NA,NA,58.89,NA,NA,8.84,56.04,53.46
09/10/1999,61.13,22.81,43.64,NA,18.6,32.88,NA,NA,56.62,NA,NA,7.03,51.78,43.96
10/10/1999,61.87,22,NA,NA,15.23,34.29,NA,NA,NA,NA,NA,7.39,63.02,51.52
11/10/1999,42.62,17.53,38.65,NA,17.07,29.53,NA,NA,53.87,NA,NA,9.58,46.53,42.76
12/10/1999,49.71,17.1,51.56,NA,24.04,25.57,NA,NA,NA,NA,NA,9.4,41.92,46.11
13/10/1999,50.65,19.82,54.78,NA,16.97,22.83,NA,NA,50.87,NA,NA,7.11,45.45,49.6
14/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/10/1999,51.92,16.74,51.09,NA,22.14,30.37,NA,NA,45.12,NA,NA,8.4,44.81,45.22
16/10/1999,47.06,21.68,41.43,NA,34.81,25.2,NA,NA,44.33,NA,NA,18.21,40.21,53.67
17/10/1999,54.22,17.55,44.05,NA,24,24.34,NA,NA,46.84,NA,NA,6.45,40.89,39.86
18/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/10/1999,NA,3.82,27.24,NA,15.84,4.47,NA,NA,29.48,NA,NA,10.26,19.43,31.34
26/10/1999,NA,4.04,18.84,NA,27.33,5.85,NA,NA,27.31,NA,NA,12.94,21.81,21.68
27/10/1999,NA,4.29,NA,NA,NA,6.31,NA,NA,29.88,NA,NA,10.93,33.02,38.99
28/10/1999,NA,9.65,23.71,NA,15.41,8.82,NA,NA,29.08,NA,NA,11.01,30.18,22.96
29/10/1999,28.78,9.58,18.45,NA,12.89,14.38,NA,NA,32.96,NA,NA,10.76,26.46,21.94
30/10/1999,NA,8.84,40.39,NA,12.71,13.64,NA,NA,34.86,NA,NA,3.24,25.77,29.18
31/10/1999,NA,10,49.97,NA,9.42,11.65,NA,NA,29.3,NA,NA,2.91,26.51,57.81
01/11/1999,33.42,10.98,NA,NA,NA,7.44,NA,NA,35.39,NA,NA,3.03,36.1,56.6
02/11/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24,NA,NA
03/11/1999,27.68,6.71,28.1,NA,9.77,6.83,NA,NA,30.31,NA,NA,7.12,32.7,35.15
04/11/1999,36.16,8.02,NA,NA,9.76,6.59,NA,NA,26.51,NA,NA,5.62,32.45,NA
05/11/1999,33.37,8.65,30.26,NA,13.63,8.64,NA,NA,28.54,NA,NA,6.02,32.38,22.04
06/11/1999,NA,11.84,43.42,NA,12.99,10.38,NA,NA,29.49,NA,NA,9.28,29.68,41.93
07/11/1999,37.28,14.35,47.1,NA,18.41,16.23,NA,NA,33.63,NA,NA,9.09,43.58,35.17
08/11/1999,31.06,13.68,42.67,NA,14.34,10.37,NA,NA,34.61,NA,NA,16.09,33.75,30.28
09/11/1999,45.74,15.7,30.74,NA,14.41,12.22,NA,NA,26.52,NA,NA,9.94,33.69,45.21
10/11/1999,41.21,15.93,31.42,NA,13.49,11.71,NA,NA,32.41,NA,NA,8.8,39.97,28.45
11/11/1999,NA,NA,42.76,NA,18.13,14.32,NA,NA,NA,NA,NA,NA,40.83,40.89
12/11/1999,36.81,15.94,44.35,NA,20.91,20.03,NA,NA,40.49,NA,NA,8.64,35.82,27.48
13/11/1999,37.41,13.13,24.43,NA,21.05,19.61,NA,NA,38.24,NA,NA,8.61,32.31,30.39
14/11/1999,NA,13.35,NA,NA,22.54,15.85,NA,NA,36.79,NA,NA,12.63,34.81,28.53
15/11/1999,NA,8.96,NA,NA,19.5,13.94,NA,NA,32.55,NA,NA,9.38,30.8,34.1
16/11/1999,35.3,10.71,NA,NA,18.21,8.52,NA,NA,32.16,NA,NA,10.17,31.41,31.25
17/11/1999,39.72,9.97,NA,NA,NA,11.85,NA,NA,37.9,NA,NA,8.84,32.7,22.62
18/11/1999,39.56,9.92,NA,NA,23.31,16.51,NA,NA,38.74,NA,NA,11.02,33.15,23.67
19/11/1999,36,9.42,NA,NA,21.61,17.09,NA,NA,36.17,NA,NA,12,29.53,23.19
20/11/1999,40.7,NA,NA,NA,8.08,13.73,NA,NA,33.56,NA,18.7,9.71,24.34,28.22
21/11/1999,NA,5.02,29.25,NA,NA,14.41,NA,NA,28.23,NA,14.06,6.96,20.95,28.51
22/11/1999,36.49,10.15,29.99,NA,12.15,5.88,NA,NA,17.14,NA,10.06,7.29,26.37,29.07
23/11/1999,NA,7.93,25.91,NA,5.65,6.98,NA,NA,21.27,NA,12.09,2.94,34.22,26.63
24/11/1999,NA,8.61,28.19,NA,4.74,9.14,NA,NA,NA,NA,10.03,3.11,35.38,24.04
25/11/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65,NA,NA
26/11/1999,NA,12.02,NA,NA,6.85,11.76,NA,NA,23.67,NA,11.14,7.77,31.83,27.78
27/11/1999,NA,6.8,24.26,NA,8.05,14.59,NA,NA,NA,NA,13.13,5.8,20.23,NA
28/11/1999,NA,2.47,22.41,NA,NA,6.71,NA,NA,25.58,NA,16.85,5.69,20.12,17.09
29/11/1999,NA,2.58,21.07,NA,8.28,4.03,NA,NA,19.28,NA,13.09,2.89,20.39,19.17
30/11/1999,NA,8.92,20.71,NA,6.98,8.07,NA,NA,13.91,NA,9.97,3.52,24.51,16.31
01/12/1999,NA,8.11,14.57,NA,6.24,11.78,NA,NA,21.51,NA,11.25,5.82,23.24,24.83
02/12/1999,NA,6.26,14.04,NA,NA,12,NA,NA,22.44,NA,14.7,6.64,27.9,22.41
03/12/1999,NA,NA,16.29,NA,12.02,7.75,NA,NA,20.34,NA,13.04,5.44,25.47,16.67
04/12/1999,NA,6.09,22.1,NA,4.06,5.05,NA,NA,16.94,NA,17.98,4.22,26.04,24.47
05/12/1999,NA,4.15,25.18,NA,10.7,5.81,NA,NA,13.92,NA,12.96,4.33,27.9,23.94
06/12/1999,NA,NA,NA,NA,7.59,6.35,NA,NA,13.31,NA,NA,4.2,28.94,25.86
07/12/1999,NA,6.41,NA,NA,7.91,8.81,NA,NA,17.06,NA,17.55,3.97,29.73,20.62
08/12/1999,NA,6.71,22.05,NA,7.74,11.54,NA,NA,21.36,NA,10.62,5.67,27.58,20.93
09/12/1999,13.9,8.22,28.07,NA,7.15,13.03,NA,NA,21.21,NA,10.04,4.28,33.08,35.26
10/12/1999,27.51,8.03,21.99,NA,5.09,12.58,NA,NA,24.97,NA,7.02,5.57,47.3,24.97
11/12/1999,30.24,9.66,26.49,NA,11.35,12.59,NA,NA,26.24,NA,14.72,7.17,30.64,19.97
12/12/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/12/1999,27.84,5.27,NA,NA,6.8,5.79,NA,NA,18.45,NA,13.88,5.14,34.23,29.27
14/12/1999,11.2,4.54,41.38,NA,6.93,4.98,NA,NA,16.8,NA,8.33,5.52,25.85,30.67
15/12/1999,32.76,7.24,36.96,NA,9.06,5.33,NA,NA,19.96,NA,13.61,2.75,33.46,36.66
16/12/1999,34.88,11.09,NA,NA,NA,10.2,NA,NA,NA,NA,11.65,3.73,38.27,NA
17/12/1999,39.09,9.22,29.76,NA,6.82,10.58,NA,NA,23.12,NA,7.94,7.56,42.37,37.77
18/12/1999,29.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
19/12/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62,28.25,NA
20/12/1999,NA,4.13,39.08,NA,5.88,8.87,NA,NA,17.21,NA,7.77,3.75,38.98,36.34
21/12/1999,27.3,3.32,NA,NA,5.31,4.09,NA,NA,12.26,NA,8.7,5.42,33.61,34.22
22/12/1999,33.05,7.12,NA,NA,5.54,3.79,NA,NA,7.02,NA,6.43,6.74,38.78,44.05
23/12/1999,36.47,13.29,NA,NA,7.86,4.99,NA,NA,6.92,NA,11.03,5.23,41.35,49.2
24/12/1999,36.32,14.45,37.65,NA,11.05,14.96,NA,NA,22.65,NA,9.51,8.99,42.2,42.96
25/12/1999,NA,14.39,NA,NA,7.38,NA,NA,NA,32.78,NA,10.29,10.48,38.95,NA
26/12/1999,33.98,12.52,21.09,NA,8.7,20.43,NA,NA,28.96,NA,28.86,8.14,35.8,20.56
27/12/1999,26.63,10.93,18.93,NA,7.02,17.75,NA,NA,29.88,NA,24.83,7.09,34.74,12.65
28/12/1999,33.78,10.65,18.28,NA,13.55,14.95,NA,NA,29.45,NA,4.12,6.44,20.12,27.91
29/12/1999,38.93,4.35,23.42,NA,22.63,10.6,NA,NA,35.28,NA,15.3,13.03,19.09,23.64
30/12/1999,45.42,4.48,23.78,NA,22.32,13.66,NA,NA,35.31,NA,21.72,9.06,18.61,19.96
31/12/1999,33.17,6.78,24.28,NA,19.68,13.01,NA,NA,32.45,NA,22.43,16.04,29.65,23.64
01/01/2000,31.04,6.65,NA,NA,19.19,14.34,NA,NA,29.36,NA,18.97,8.63,24.28,24.52
02/01/2000,26.87,5.84,NA,NA,6.89,10.16,NA,NA,22.39,NA,14.33,6.1,19.51,31.54
03/01/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.34,NA,NA
04/01/2000,27.19,7.81,NA,NA,5.06,5.37,NA,NA,17.8,NA,6.82,3.15,29.17,19.96
05/01/2000,28.07,7.79,31.98,NA,5.62,9.99,NA,NA,23.88,NA,8.57,6.42,27.17,33.45
06/01/2000,28.44,6.83,NA,NA,7.4,11.59,NA,NA,24.08,NA,9.06,4.07,25.67,30.61
07/01/2000,31.95,7.23,31.13,NA,5.6,9.84,NA,NA,27.14,NA,5.89,3.82,30.44,25.56
08/01/2000,31.79,7.7,27.74,NA,6.55,12.85,NA,NA,31.08,NA,5.06,5.16,40.74,35.17
09/01/2000,27.41,8.1,18.94,NA,6.28,10.14,NA,NA,23.28,NA,4.49,3.99,30.64,23.61
10/01/2000,25.21,7.46,NA,NA,6.13,10.1,NA,NA,22.25,NA,8.64,5.57,30.84,28.81
11/01/2000,31.46,9.42,NA,NA,6.14,10.41,NA,NA,18.65,NA,6.78,3.6,30.67,30.48
